study,rule,width,height,boundary,density,seed,noise,noiseSeed,steps,label,finalPopulation,finalDensity,tailActivity,densitySlope,period,cycleStart,extinctAt,hammingFromBaseline
survey,B0124678/S1346,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1370,0.5946180555555556,0.4931568287037037,-0.00008423684433947701,,,,
survey,B0124678/S1346,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1359,0.58984375,0.4954644097222222,-0.000002508412830724584,,,,
survey,B0124678/S1346,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1346,0.5842013888888888,0.49081307870370366,-0.0000490346469698373,,,,
survey,B0124678/S1346,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1348,0.5850694444444444,0.492115162037037,-0.000015749938254453397,,,,
survey,B03458/S123478,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1385,0.6011284722222222,0.5250940393518518,-0.000009189473927942947,,,,
survey,B03458/S123478,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1344,0.5833333333333334,0.5257089120370371,0.000008200580408138063,,,,
survey,B03458/S123478,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1335,0.5794270833333334,0.5258174189814815,-0.000020730584884690193,,,,
survey,B03458/S123478,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1360,0.5902777777777778,0.5237485532407408,-0.00003081247491587169,,,,
survey,B03458/S123478,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1416,0.6145833333333334,0.5240596064814815,-0.00004015872464573493,,,,
survey,B03458/S123478,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1371,0.5950520833333334,0.5247685185185185,0.0000826087879349202,,,,
survey,B16/S168,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,604,0.2621527777777778,0.41625434027777775,0.00012214040937297396,,,,
survey,B16/S168,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,592,0.2569444444444444,0.414525462962963,0.000027640779846253586,,,,
survey,B16/S168,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,501,0.21744791666666666,0.41983506944444443,-0.00007203245114383626,,,,
survey,B16/S168,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,548,0.2378472222222222,0.4144820601851852,0.00004031550044765521,,,,
survey,B16/S168,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,574,0.24913194444444445,0.41506076388888885,-0.000028943224969899047,,,,
survey,B16/S168,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,654,0.2838541666666667,0.41375868055555554,0.0000444760890370782,,,,
survey,B1468/S0123478,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1194,0.5182291666666666,0.4052445023148148,-0.00005742818221110803,,,,
survey,B1468/S0123478,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1231,0.5342881944444444,0.4007161458333333,0.00007023555926028836,,,,
survey,B1468/S0123478,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1223,0.5308159722222222,0.4037543402777778,-0.00002749606372140409,,,,
survey,B1468/S0123478,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1177,0.5108506944444444,0.4039279513888889,-0.000016377041462134543,,,,
survey,B1468/S0123478,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1198,0.5199652777777778,0.40376880787037034,-0.00004735835185699731,,,,
survey,B1468/S0123478,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1204,0.5225694444444444,0.40422453703703703,0.0000044017821308388135,,,,
survey,B248/S01257,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1003,0.4353298611111111,0.4840350115740741,-0.00004113555848846902,,,,
survey,B248/S01257,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,992,0.4305555555555556,0.48310908564814814,0.00001321740606958723,,,,
survey,B248/S01257,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,979,0.4249131944444444,0.4829571759259259,-0.000007296104627828717,,,,
survey,B248/S01257,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,975,0.4231770833333333,0.4867042824074074,0.00009036316029143898,,,,
survey,B248/S01257,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,980,0.4253472222222222,0.4840422453703704,-0.000027761376616961505,,,,
survey,B248/S01257,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,947,0.4110243055555556,0.48559751157407405,0.00003309175388225124,,,,
survey,B0123578/S03678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,2299,0.9978298611111112,0.001736111111111111,0,4,4,,
survey,B0123578/S03678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,2304,1,0,0,1,7,,
survey,B0123578/S03678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1190,0.5164930555555556,0.5884114583333333,-0.000028581434657775307,,,,
survey,B0123578/S03678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1199,0.5203993055555556,0.5911385995370371,-0.0000018089515606186904,,,,
survey,B0123578/S03678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1200,0.5208333333333334,0.5862919560185185,-0.00023677969960791577,,,,
survey,B0123578/S03678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1211,0.5256076388888888,0.5865668402777778,-0.00027500887592232413,,,,
survey,B478/S0358,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,fixed,118,0.051215277777777776,0,0,1,2,,
survey,B478/S0358,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,fixed,118,0.051215277777777776,0,0,1,2,,
survey,B478/S0358,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,fixed,57,0.024739583333333332,0,0,1,6,,
survey,B478/S0358,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,fixed,69,0.029947916666666668,0,0,1,8,,
survey,B478/S0358,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,fixed,58,0.025173611111111112,0,0,1,8,,
survey,B478/S0358,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,fixed,59,0.025607638888888888,0,0,1,9,,
survey,B2345/S1378,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1180,0.5121527777777778,0.7293113425925926,0.00015172279722762495,,,,
survey,B2345/S1378,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1133,0.4917534722222222,0.730519386574074,0.00003471981028680806,,,,
survey,B2345/S1378,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1172,0.5086805555555556,0.7300781249999999,-0.000024083175110370167,,,,
survey,B2345/S1378,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1187,0.5151909722222222,0.7301432291666666,-0.00007181537695656201,,,,
survey,B2345/S1378,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1134,0.4921875,0.7342592592592593,0.0000669915061282455,,,,
survey,B2345/S1378,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1208,0.5243055555555556,0.729369212962963,-0.000009249772313296903,,,,
survey,B1467/S134578,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1578,0.6848958333333334,0.3911747685185185,0.000004124409558210615,,,,
survey,B1467/S134578,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1584,0.6875,0.39115306712962966,0.000021381807446512922,,,,
survey,B1467/S134578,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1543,0.6697048611111112,0.3899450231481481,0.000020754704238831775,,,,
survey,B1467/S134578,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1521,0.66015625,0.3892505787037037,-0.00012672308665987467,,,,
survey,B1467/S134578,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1554,0.6744791666666666,0.39077690972222223,0.0000100818900311815,,,,
survey,B1467/S134578,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1553,0.6740451388888888,0.38865017361111115,-0.00004873315504306752,,,,
survey,B014578/S0234678,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,2277,0.98828125,0.015625,0.0000014471612484949524,2,17,,
survey,B014578/S0234678,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,2289,0.9934895833333334,0.006944444444444444,0.0000014471612484949524,2,18,,
survey,B014578/S0234678,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,2301,0.9986979166666666,0.001736111111111111,0,2,23,,
survey,B014578/S0234678,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,fixed,2304,1,0,0,1,21,,
survey,B014578/S0234678,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,2292,0.9947916666666666,0.003472222222222222,0,2,23,,
survey,B014578/S0234678,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,fixed,2304,1,0,0,1,19,,
survey,B01567/S12357,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,995,0.4318576388888889,0.2994502314814815,-0.00034335106588249823,,,,
survey,B01567/S12357,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1089,0.47265625,0.311009837962963,-0.00011572466117131303,,,,
survey,B01567/S12357,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1057,0.4587673611111111,0.31631944444444443,0.000251094536290945,,,,
survey,B01567/S12357,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1080,0.46875,0.30109230324074077,0.000009575383594208268,,,,
survey,B01567/S12357,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1027,0.4457465277777778,0.3118634259259259,-0.00009472876339106543,,,,
survey,B01567/S12357,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1059,0.4596354166666667,0.3130570023148148,-0.000162986535611744,,,,
survey,B014567/S0134567,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1636,0.7100694444444444,0.30680700231481484,0.00014972089083387362,,,,
survey,B014567/S0134567,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1723,0.7478298611111112,0.3140552662037037,0.000006234853045599086,,,,
survey,B014567/S0134567,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1694,0.7352430555555556,0.33482349537037037,0.0003794095003241641,,,,
survey,B014567/S0134567,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1726,0.7491319444444444,0.2427879050925926,0.00018334327050723966,,,,
survey,B014567/S0134567,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1717,0.7452256944444444,0.3203125,0.00005892358216788614,,,,
survey,B014567/S0134567,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1738,0.7543402777777778,0.2841362847222222,0.0003335706677780865,,,,
survey,B0245/S014,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1066,0.4626736111111111,0.6353009259259259,0.0000982140100645241,,,,
survey,B0245/S014,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1090,0.4730902777777778,0.6372323495370371,0.00008053452347874409,,,,
survey,B0245/S014,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1095,0.4752604166666667,0.6357349537037037,0.0000337067974128616,,,,
survey,B0245/S014,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1052,0.4565972222222222,0.6367766203703704,-0.00005086771788459757,,,,
survey,B0245/S014,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1074,0.4661458333333333,0.6351056134259259,0.00004662271155567905,,,,
survey,B0245/S014,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1115,0.4839409722222222,0.6349103009259259,0.000023878160600166714,,,,
survey,B01234/S068,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1155,0.5013020833333334,0.7631293402777778,-0.00004451226806829058,,,,
survey,B01234/S068,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1188,0.515625,0.7664207175925926,0.00003924218918835479,,,,
survey,B01234/S068,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1144,0.4965277777777778,0.7649667245370371,-0.00000799556589793461,,,,
survey,B01234/S068,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1109,0.4813368055555556,0.7674189814814816,-7.597596554598499e-7,,,,
survey,B01234/S068,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1159,0.5030381944444444,0.7661603009259259,0.000041678243956654624,,,,
survey,B01234/S068,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1073,0.4657118055555556,0.7639250578703703,0.000058742687011824275,,,,
survey,B36/S3568,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,extinct,0,0,0,0,1,5,5,
survey,B36/S3568,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,4,0.001736111111111111,0.0026041666666666665,0,2,6,,
survey,B36/S3568,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,8,0.003472222222222222,0.001736111111111111,0,2,19,,
survey,B36/S3568,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,extinct,0,0,0,0,1,17,17,
survey,B36/S3568,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,4,0.001736111111111111,0.0026041666666666665,0,2,23,,
survey,B36/S3568,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,extinct,0,0,0,0,1,26,26,
survey,B038/S01356,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,899,0.3901909722222222,0.35711805555555554,0.00002241893967460097,,,,
survey,B038/S01356,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,917,0.3980034722222222,0.3567853009259259,-0.00012934003658423635,,,,
survey,B038/S01356,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,871,0.3780381944444444,0.3530815972222222,-0.000012011438362508103,,,,
survey,B038/S01356,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,918,0.3984375,0.3576388888888889,0.00007708545583649779,,,,
survey,B038/S01356,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,931,0.4040798611111111,0.3572193287037037,0.0000504094501559075,,,,
survey,B038/S01356,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,895,0.3884548611111111,0.3567418981481481,-0.00007288868821586243,,,,
survey,B1347/S12345,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1295,0.5620659722222222,0.38522135416666664,-0.00004319776326757433,,,,
survey,B1347/S12345,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1337,0.5802951388888888,0.3841218171296296,-0.00007702515745114384,,,,
survey,B1347/S12345,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1333,0.5785590277777778,0.3787181712962963,0.000015508744713037573,,,,
survey,B1347/S12345,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1306,0.5668402777777778,0.3830367476851852,-0.000042305347164335774,,,,
survey,B1347/S12345,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1265,0.5490451388888888,0.3853443287037037,-0.000048914050199129385,,,,
survey,B1347/S12345,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1339,0.5811631944444444,0.38621961805555555,0.00002396257833966225,,,,
survey,B0468/S0124578,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1198,0.5199652777777778,0.3453631365740741,0.00011022544842703221,,,,
survey,B0468/S0124578,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1242,0.5390625,0.34091435185185187,0.00029127738029082156,,,,
survey,B0468/S0124578,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1169,0.5073784722222222,0.33991608796296297,0.00042553776511994074,,,,
survey,B0468/S0124578,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1233,0.53515625,0.34728009259259257,0.0000830308766323979,,,,
survey,B0468/S0124578,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1239,0.5377604166666666,0.3485894097222222,-0.0003470172077120188,,,,
survey,B0468/S0124578,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1176,0.5104166666666666,0.3412326388888889,0.00010266403090364608,,,,
survey,B0125/S2478,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1006,0.4366319444444444,0.49199942129629626,-0.00003469569093266648,,,,
survey,B0125/S2478,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1005,0.4361979166666667,0.4924551504629629,0.00006216763529992899,,,,
survey,B0125/S2478,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1011,0.4388020833333333,0.4893156828703704,0.0000280387491895897,,,,
survey,B0125/S2478,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,983,0.4266493055555556,0.49181857638888893,-0.00005067476305146491,,,,
survey,B0125/S2478,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1020,0.4427083333333333,0.49025607638888885,0.000013036510913525363,,,,
survey,B0125/S2478,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,993,0.4309895833333333,0.4939236111111111,0.000011034604519774011,,,,
survey,B35/S358,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,extinct,0,0,0,0,1,5,5,
survey,B35/S358,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,4,0.001736111111111111,0.0026041666666666665,0,2,4,,
survey,B35/S358,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,4,0.001736111111111111,0.0026041666666666665,0,2,36,,
survey,B35/S358,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,extinct,0,0,0,0,1,29,29,
survey,B35/S358,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,extinct,0,0,0,0,1,33,33,
survey,B35/S358,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,extinct,0,0,0,0,1,35,35,
survey,B0234/S01347,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1281,0.5559895833333334,0.5533781828703703,0.00005253195332036677,,,,
survey,B0234/S01347,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1241,0.5386284722222222,0.5545355902777778,0.000007633775585810873,,,,
survey,B0234/S01347,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1332,0.578125,0.5532479745370371,-0.00005171189527955296,,,,
survey,B0234/S01347,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1115,0.4839409722222222,0.5529658564814814,-0.00009922702293847056,,,,
survey,B0234/S01347,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1111,0.4822048611111111,0.5546079282407407,0.00003587753928560402,,,,
survey,B0234/S01347,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1192,0.5173611111111112,0.5511935763888889,0.00013518897996357012,,,,
survey,B03468/S237,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1126,0.4887152777777778,0.5979600694444445,-0.0000015195193109196999,,,,
survey,B03468/S237,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1060,0.4600694444444444,0.6000940393518518,-0.00006166112886295577,,,,
survey,B03468/S237,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1120,0.4861111111111111,0.5951822916666667,0.00006064811598900929,,,,
survey,B03468/S237,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1081,0.4691840277777778,0.5926866319444444,-0.0001086938694390417,,,,
survey,B03468/S237,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1083,0.4700520833333333,0.5963614004629629,0.00008161989441511531,,,,
survey,B03468/S237,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1062,0.4609375,0.5967086226851852,0.000025590634744219073,,,,
survey,B0145678/S248,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1135,0.4926215277777778,0.6277850115740741,0.00015860887283504678,,,,
survey,B0145678/S248,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1169,0.5073784722222222,0.6274956597222222,-0.000004498259547405143,,,,
survey,B0145678/S248,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1151,0.4995659722222222,0.6268012152777778,0.00016966759670896238,,,,
survey,B0145678/S248,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1136,0.4930555555555556,0.6255353009259259,-0.00005172395495662375,,,,
survey,B0145678/S248,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1171,0.5082465277777778,0.6260127314814814,0.00015880182766817944,,,,
survey,B0145678/S248,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1197,0.51953125,0.6264973958333333,0.000030788355561730114,,,,
survey,B025678/S01357,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1163,0.5047743055555556,0.48104745370370366,0.00012214040937297396,,,,
survey,B025678/S01357,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1112,0.4826388888888889,0.48509837962962965,-0.000051663656571269795,,,,
survey,B025678/S01357,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1078,0.4678819444444444,0.4750217013888889,0.00003145163780062363,,,,
survey,B025678/S01357,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1158,0.5026041666666666,0.48021556712962965,-0.000028931165292828258,,,,
survey,B025678/S01357,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1128,0.4895833333333333,0.47891348379629634,-0.00008486394754715816,,,,
survey,B025678/S01357,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1133,0.4917534722222222,0.48267505787037035,0.000124045838350159,,,,
survey,B0138/S2478,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,951,0.4127604166666667,0.4606626157407407,0.000004003812787502701,,,,
survey,B0138/S2478,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,976,0.4236111111111111,0.4626736111111111,0.000053146996850977126,,,,
survey,B0138/S2478,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,989,0.4292534722222222,0.4601056134259259,0.00005381027908987065,,,,
survey,B0138/S2478,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,959,0.4162326388888889,0.462818287037037,-0.000038639205334815225,,,,
survey,B0138/S2478,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,945,0.41015625,0.46257957175925923,0.000014085702818684201,,,,
survey,B0138/S2478,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,924,0.4010416666666667,0.4621166087962963,-0.000003533485381741842,,,,
survey,B1246/S0136,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1153,0.5004340277777778,0.5791594328703704,-0.000013603315735852551,,,,
survey,B1246/S0136,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1137,0.4934895833333333,0.5810185185185186,0.000017534770460930507,,,,
survey,B1246/S0136,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1071,0.46484375,0.5816623263888889,0.000043716329381618354,,,,
survey,B1246/S0136,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1081,0.4691840277777778,0.581300636574074,-0.00005512478389058689,,,,
survey,B1246/S0136,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1046,0.4539930555555556,0.5815104166666667,0.00004284803263252138,,,,
survey,B1246/S0136,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1052,0.4565972222222222,0.5799768518518519,-0.00006752213191936032,,,,
survey,B46/S01247,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,periodic,199,0.08637152777777778,0.0008680555555555555,0,2,1,,
survey,B46/S01247,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,periodic,233,0.10112847222222222,0.005208333333333333,0,2,4,,
survey,B46/S01247,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,periodic,355,0.1540798611111111,0.009982638888888888,0,4,28,,
survey,B46/S01247,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,periodic,352,0.1527777777777778,0.010850694444444444,0,4,29,,
survey,B46/S01247,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,periodic,336,0.14583333333333334,0.0026041666666666665,0,2,29,,
survey,B46/S01247,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,periodic,332,0.1440972222222222,0.007378472222222222,0,4,31,,
survey,B034/S137,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,973,0.4223090277777778,0.5676070601851851,0.00006163700950881417,,,,
survey,B034/S137,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1030,0.4470486111111111,0.5673683449074074,0.000016666473711833533,,,,
survey,B034/S137,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,960,0.4166666666666667,0.5664858217592593,0.0001084285565434843,,,,
survey,B034/S137,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,957,0.4153645833333333,0.5652994791666667,0.00003885627952208947,,,,
survey,B034/S137,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,914,0.3967013888888889,0.5659360532407408,0.00003692673119076286,,,,
survey,B034/S137,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,949,0.4118923611111111,0.5692708333333333,-0.000056186035472816525,,,,
survey,B1367/S014,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,915,0.3971354166666667,0.518431712962963,0.00002765283952332438,,,,
survey,B1367/S014,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,854,0.3706597222222222,0.5206958912037037,0.000003087277330122565,,,,
survey,B1367/S014,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,918,0.3984375,0.5193214699074074,0.000034261542558118,,,,
survey,B1367/S014,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,948,0.4114583333333333,0.5217158564814814,0.00009165354573801364,,,,
survey,B1367/S014,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,884,0.3836805555555556,0.5203703703703704,-0.0000958623730357198,,,,
survey,B1367/S014,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,931,0.4040798611111111,0.5173394097222223,0.0000669915061282455,,,,
survey,B02368/S267,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,927,0.40234375,0.6249855324074074,0.000029232657219598033,,,,
survey,B02368/S267,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1050,0.4557291666666667,0.623972800925926,-0.00006573729971288321,,,,
survey,B02368/S267,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,977,0.4240451388888889,0.6213324652777777,0.00004690008412830725,,,,
survey,B02368/S267,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,959,0.4162326388888889,0.6238642939814816,-0.00010144600351949615,,,,
survey,B02368/S267,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,986,0.4279513888888889,0.623046875,-0.00004604384705628107,,,,
survey,B02368/S267,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1021,0.4431423611111111,0.6243561921296297,-0.000010564277114013152,,,,
survey,B368/S01346,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1098,0.4765625,0.33705873842592593,0.00004615238414991819,,,,
survey,B368/S01346,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1105,0.4796006944444444,0.3356915509259259,-0.00007405847689172918,,,,
survey,B368/S01346,48,48,wrap,0.3,soup-a,0,soup-a:noise,300,active,1117,0.4848090277777778,0.3367332175925926,0.00009852756166836468,,,,
survey,B368/S01346,48,48,wrap,0.3,soup-b,0,soup-b:noise,300,active,1119,0.4856770833333333,0.3355107060185185,0.00020148102482170973,,,,
survey,B368/S01346,48,48,wrap,0.5,soup-a,0,soup-a:noise,300,active,1169,0.5073784722222222,0.3365596064814815,0.00004095466333240715,,,,
survey,B368/S01346,48,48,wrap,0.5,soup-b,0,soup-b:noise,300,active,1112,0.4826388888888889,0.335423900462963,0.00014253332329968203,,,,
survey,B1237/S23578,48,48,wrap,0.1,soup-a,0,soup-a:noise,300,active,1183,0.5134548611111112,0.4092954282407407,0.00004933613889660708,,,,
survey,B1237/S23578,48,48,wrap,0.1,soup-b,0,soup-b:noise,300,active,1156,0.5017361111111112,0.40851417824074077,0.00002080294294711494,,,,
